Record;[0];[0]\[3];[1]\[3];FULL;QNAM;[2]\[2]\[0]\[0];RNAM
33791443;DLC2DRRGjalundMQIntroBribe "I'll pay you double your usual rate. (Give <Global=DLC2CostToSailx2> gold)" [DIAL:04039DC0];;[INFO:04039DD3] ('That's a tempting offer... when you actually have the gold, I might be willing to consider it.' in GRUP Topic Children of DLC2DRRGjalundMQIntroBribe "I'll pay you double your usual rate. (Give <Global=DLC2CostToSailx2> gold)" [DIAL:04039DC0]);;;;
33791442;DLC2DRRGjalundMQIntroBribe "I'll pay you double your usual rate. (Give <Global=DLC2CostToSailx2> gold)" [DIAL:04039DC0];;[INFO:04039DD2] ([G]'Well... a man's got to make a living, after all. Fine. We'll cast off immediately.' in GRUP Topic Children of DLC2DRRGjalundMQIntroBribe "I'll pay you double your usual rate. (Give <Global=DLC2CostToSailx2> gold)" [DIAL:04039DC0]);;;DLC2_TIF__02039DD2;
33791424;;DLC2DRRGjalundMQIntroBribe "I'll pay you double your usual rate. (Give <Global=DLC2CostToSailx2> gold)" [DIAL:04039DC0];;I'll pay you double your usual rate. (Give <Global=DLC2CostToSailx2> gold);DLC2DialogueRavenRock "Raven Rock Dialogue" [QUST:04018B0F];;
33791438;DLC2DRRGjalundMQIntroPersuade "You owe me. Those cultists you brought here tried to kill me. (Persuade)" [DIAL:04039DBF];;[INFO:04039DCE] ('Look, I'm sorry about your troubles, but I've got to look out for myself. I'm not going to risk it.' in GRUP Topic Children of DLC2DRRGjalundMQIntroPersuade "You owe me. Those cultists you brought here tried to kill me. (Persuade)" [DIAL:04039DBF]);;;;
33791437;DLC2DRRGjalundMQIntroPersuade "You owe me. Those cultists you brought here tried to kill me. (Persuade)" [DIAL:04039DBF];;[INFO:04039DCD] ([G]'Alright, you have a point. Taking you back to find out who sent them is the least I can do.' in GRUP Topic Children of DLC2DRRGjalundMQIntroPersuade "You owe me. Those cultists you brought here tried to kill me. (Persuade)" [DIAL:04039DBF]);;;DLC2_TIF__02039DCD;
33791423;;DLC2DRRGjalundMQIntroPersuade "You owe me. Those cultists you brought here tried to kill me. (Persuade)" [DIAL:04039DBF];;You owe me. Those cultists you brought here tried to kill me. (Persuade);DLC2DialogueRavenRock "Raven Rock Dialogue" [QUST:04018B0F];;
33791450;DLC2DRRGjalundMQIntroIntimidate "People are trying to kill me. I'm not taking no for an answer. (Intimidate)" [DIAL:04039DBE];;[INFO:04039DDA] ('Yeah, well, and I don't want them trying to kill me. So the answer is still no.' in GRUP Topic Children of DLC2DRRGjalundMQIntroIntimidate "People are trying to kill me. I'm not taking no for an answer. (Intimidate)" [DIAL:04039DBE]);;;;
33791449;DLC2DRRGjalundMQIntroIntimidate "People are trying to kill me. I'm not taking no for an answer. (Intimidate)" [DIAL:04039DBE];;[INFO:04039DD9] ([G]'Hold on, now. I'm just a simple sailor. I never wanted to get mixed up in any of this. Alright, I'll take you. But we leave immediately.' in GRUP Topic Children of DLC2DRRGjalundMQIntroIntimidate "People are trying to kill me. I'm not taking no for an answer. (Intimidate)" [DIAL:04039DBE]);;;DLC2_TIF__02039DD9;
33791422;;DLC2DRRGjalundMQIntroIntimidate "People are trying to kill me. I'm not taking no for an answer. (Intimidate)" [DIAL:04039DBE];;People are trying to kill me. I'm not taking no for an answer. (Intimidate);DLC2DialogueRavenRock "Raven Rock Dialogue" [QUST:04018B0F];;
33791444;DLC2DRRGjalundMQIntroNotNot "I'll be back." [DIAL:04039DBD];;[INFO:04039DD4] ([G]'Whatever you want. The answer isn't going to be any different later though.' in GRUP Topic Children of DLC2DRRGjalundMQIntroNotNot "I'll be back." [DIAL:04039DBD]);;;;
33791421;;DLC2DRRGjalundMQIntroNotNot "I'll be back." [DIAL:04039DBD];;I'll be back.;DLC2DialogueRavenRock "Raven Rock Dialogue" [QUST:04018B0F];;
33791236;DLC2RR03MineHellos [DIAL:04039CF8];;[INFO:04039D04] ([G][R][RE]'Welcome to Raven Rock Mine, outlander.' in GRUP Topic Children of DLC2RR03MineHellos [DIAL:04039CF8]);;;;
33791235;DLC2RR03MineHellos [DIAL:04039CF8];;[INFO:04039D03] ([G][R]'Thanks to House Redoran getting these mines reopened, I can provide for my family again.' in GRUP Topic Children of DLC2RR03MineHellos [DIAL:04039CF8]);;;;
33791234;DLC2RR03MineHellos [DIAL:04039CF8];;[INFO:04039D02] ([G][R]'Nice to be making some coin again.' in GRUP Topic Children of DLC2RR03MineHellos [DIAL:04039CF8]);;;;
33791233;DLC2RR03MineHellos [DIAL:04039CF8];;[INFO:04039D01] ([G][R]'There's nothing quite like the sound of metal striking rock.' in GRUP Topic Children of DLC2RR03MineHellos [DIAL:04039CF8]);;;;
33791232;DLC2RR03MineHellos [DIAL:04039CF8];;[INFO:04039D00] ([G][R]'I haven't set foot in these mines for ages. It's strange being back after so long.' in GRUP Topic Children of DLC2RR03MineHellos [DIAL:04039CF8]);;;;
33791231;DLC2RR03MineHellos [DIAL:04039CF8];;[INFO:04039CFF] ([G][R]'Help yourself to as much ore as you like... you've earned it.' in GRUP Topic Children of DLC2RR03MineHellos [DIAL:04039CF8]);;;;
33791230;DLC2RR03MineHellos [DIAL:04039CF8];;[INFO:04039CFE] ([G][R]'Getting your hands dirty, outlander?' in GRUP Topic Children of DLC2RR03MineHellos [DIAL:04039CF8]);;;;
33791229;DLC2RR03MineHellos [DIAL:04039CF8];;[INFO:04039CFD] ([G][R]'Good to know that the mine's safe again. I heard a lot of strange things happened here.' in GRUP Topic Children of DLC2RR03MineHellos [DIAL:04039CF8]);;;;
33791228;DLC2RR03MineHellos [DIAL:04039CF8];;[INFO:04039CFC] ([G][R]'I've been out of the business so long, I almost forgot how to swing a pickaxe.' in GRUP Topic Children of DLC2RR03MineHellos [DIAL:04039CF8]);;;;
33791227;DLC2RR03MineHellos [DIAL:04039CF8];;[INFO:04039CFB] ([G][R]'This mine's amazing! Have you ever seen so much ebony in your life?' in GRUP Topic Children of DLC2RR03MineHellos [DIAL:04039CF8]);;;;
33791226;DLC2RR03MineHellos [DIAL:04039CF8];;[INFO:04039CFA] ([G][R]'It's good to get back to mining after all these years.' in GRUP Topic Children of DLC2RR03MineHellos [DIAL:04039CF8]);;;;
33791224;;DLC2RR03MineHellos [DIAL:04039CF8];;;DLC2RR03Mine "The Final Decent Mine Tracker" [QUST:0403332B];;
33791225;DLC2RR03MineOreBranchTopic "Can I dig for ebony in Raven Rock Mine?" [DIAL:04039CF7];;[INFO:04039CF9] ('Of course!' in GRUP Topic Children of DLC2RR03MineOreBranchTopic "Can I dig for ebony in Raven Rock Mine?" [DIAL:04039CF7]);;;;
33791223;;DLC2RR03MineOreBranchTopic "Can I dig for ebony in Raven Rock Mine?" [DIAL:04039CF7];;Can I dig for ebony in Raven Rock Mine?;DLC2RR03Mine "The Final Decent Mine Tracker" [QUST:0403332B];;
33790770;[DIAL:04039B2E];;[INFO:04039B32] ([R]'Ah, yes, the lure of the Black Book.' in GRUP Topic Children of [DIAL:04039B2E]);;;;
33790769;[DIAL:04039B2E];;[INFO:04039B31] ([R]'Say hello to Hermaeus Mora for me.' in GRUP Topic Children of [DIAL:04039B2E]);;;;
33790768;[DIAL:04039B2E];;[INFO:04039B30] ([R]'That doesn't bother you? Hmm.' in GRUP Topic Children of [DIAL:04039B2E]);;;;
33790767;[DIAL:04039B2E];;[INFO:04039B2F] ([R]'This should be interesting.' in GRUP Topic Children of [DIAL:04039B2E]);;;;
33790766;;[DIAL:04039B2E];;;DLC2BookDungeonController [QUST:04016E21];;
33790582;DLC2WE15BlockingTopic "Hello." [DIAL:04039A65];;[INFO:04039A76] ([G][R]'It was a good hunt.' in GRUP Topic Children of DLC2WE15BlockingTopic "Hello." [DIAL:04039A65]);;;;
33790581;DLC2WE15BlockingTopic "Hello." [DIAL:04039A65];;[INFO:04039A75] ([G][R]'The beast was strong, but we were stronger.' in GRUP Topic Children of DLC2WE15BlockingTopic "Hello." [DIAL:04039A65]);;;;
33790580;DLC2WE15BlockingTopic "Hello." [DIAL:04039A65];;[INFO:04039A74] ([G][R]'Our victory will bring meat and bones to our people and glory to our families.' in GRUP Topic Children of DLC2WE15BlockingTopic "Hello." [DIAL:04039A65]);;;;
33790579;DLC2WE15BlockingTopic "Hello." [DIAL:04039A65];;[INFO:04039A73] ([G][R]'The beast was not the only one to fall this day. May the All-Maker welcome our brethren with open arms.' in GRUP Topic Children of DLC2WE15BlockingTopic "Hello." [DIAL:04039A65]);;;;
33790578;DLC2WE15BlockingTopic "Hello." [DIAL:04039A65];;[INFO:04039A72] ([G][R]'We will honor and sing praises for the fallen.' in GRUP Topic Children of DLC2WE15BlockingTopic "Hello." [DIAL:04039A65]);;;;
33790577;DLC2WE15BlockingTopic "Hello." [DIAL:04039A65];;[INFO:04039A71] ([G][R]'They will sing stories of this day.' in GRUP Topic Children of DLC2WE15BlockingTopic "Hello." [DIAL:04039A65]);;;;
33790576;DLC2WE15BlockingTopic "Hello." [DIAL:04039A65];;[INFO:04039A70] ([G][R]'We will test ourselves. May the All-Maker not find us wanting.' in GRUP Topic Children of DLC2WE15BlockingTopic "Hello." [DIAL:04039A65]);;;;
33790575;DLC2WE15BlockingTopic "Hello." [DIAL:04039A65];;[INFO:04039A6F] ([G][R]'The mighty beast will fall and we will rise.' in GRUP Topic Children of DLC2WE15BlockingTopic "Hello." [DIAL:04039A65]);;;;
33790574;DLC2WE15BlockingTopic "Hello." [DIAL:04039A65];;[INFO:04039A6E] ('We have come south to test our worth against the mighty Netch. Will you join us?' in GRUP Topic Children of DLC2WE15BlockingTopic "Hello." [DIAL:04039A65]);;;DLC2_TIF__02039A6E;
33790565;;DLC2WE15BlockingTopic "Hello." [DIAL:04039A65];;Hello.;DLC2WE15 "Netch Hunting Party" [QUST:04039A77];;
33790566;DLC2WE15Netch "A Netch?" [DIAL:04039A64];;[INFO:04039A66] ('The giant air-floaters from the dark elf lands. Only the brave dare to hunt them, only the strong survive them.' in GRUP Topic Children of DLC2WE15Netch "A Netch?" [DIAL:04039A64]);;;;
33790564;;DLC2WE15Netch "A Netch?" [DIAL:04039A64];;A Netch?;DLC2WE15 "Netch Hunting Party" [QUST:04039A77];;
33790573;DLC2WE15Dangerous "Think you'll win the fight?" [DIAL:04039A63];;[INFO:04039A6D] ('A warrior expects nothing, and therefore is ready for anything.' in GRUP Topic Children of DLC2WE15Dangerous "Think you'll win the fight?" [DIAL:04039A63]);;;;
33790563;;DLC2WE15Dangerous "Think you'll win the fight?" [DIAL:04039A63];;Think you'll win the fight?;DLC2WE15 "Netch Hunting Party" [QUST:04039A77];;
33790571;DLC2WE15Yes "Sounds fun. I'll join your hunt." [DIAL:04039A62];;[INFO:04039A6B] ([G]'Well met, friend. May we all fight or die well.' in GRUP Topic Children of DLC2WE15Yes "Sounds fun. I'll join your hunt." [DIAL:04039A62]);;;DLC2_TIF__02039A6B;
33790562;;DLC2WE15Yes "Sounds fun. I'll join your hunt." [DIAL:04039A62];;Sounds fun. I'll join your hunt.;DLC2WE15 "Netch Hunting Party" [QUST:04039A77];;
33790570;DLC2WE15No "Good luck." [DIAL:04039A61];;[INFO:04039A6A] ([G]'Luck? Luck will play no part today. We will earn our victory or return to the All-Maker.' in GRUP Topic Children of DLC2WE15No "Good luck." [DIAL:04039A61]);;;DLC2_TIF__02039A6A;
33790561;;DLC2WE15No "Good luck." [DIAL:04039A61];;Good luck.;DLC2WE15 "Netch Hunting Party" [QUST:04039A77];;
33790569;[DIAL:04039A60];;[INFO:04039A69] ([R]'Strike hard and fast!' in GRUP Topic Children of [DIAL:04039A60]);;;;
33790568;[DIAL:04039A60];;[INFO:04039A68] ([R]'No fear, hunters! Only strength!' in GRUP Topic Children of [DIAL:04039A60]);;;;
33790567;[DIAL:04039A60];;[INFO:04039A67] ([R]'Beware the tentacles!' in GRUP Topic Children of [DIAL:04039A60]);;;;
33790560;;[DIAL:04039A60];;;DLC2WE15 "Netch Hunting Party" [QUST:04039A77];;
33790572;DLC2WE15WalkAway "Bye." [DIAL:04039A5F];;[INFO:04039A6C] ([G]'Fight or die well.' in GRUP Topic Children of DLC2WE15WalkAway "Bye." [DIAL:04039A5F]);;;DLC2_TIF__02039A6C;
33790559;;DLC2WE15WalkAway "Bye." [DIAL:04039A5F];;Bye.;DLC2WE15 "Netch Hunting Party" [QUST:04039A77];;
33790165;DLC2TTR4bNelothForcegreetTopic "What happened?" [DIAL:040398D1];;[INFO:040398D5] ('Hmm. Your eyes appear to be completely back to normal. Interesting.' in GRUP Topic Children of DLC2TTR4bNelothForcegreetTopic "What happened?" [DIAL:040398D1]);;;;
33790161;;DLC2TTR4bNelothForcegreetTopic "What happened?" [DIAL:040398D1];;What happened?;DLC2TTR4b "Experimental Subject" [QUST:0401CDE1];;
33790164;[DIAL:040398D0];;[INFO:040398D4] ('What in the...' in GRUP Topic Children of [DIAL:040398D0]);;;DLC2_TIF__020398D4;
33790163;[DIAL:040398D0];;[INFO:040398D3] ('That book! Look out!' in GRUP Topic Children of [DIAL:040398D0]);;;DLC2_TIF__020398D3;
33790162;[DIAL:040398D0];;[INFO:040398D2] ('What are you doing?' in GRUP Topic Children of [DIAL:040398D0]);;;DLC2_TIF__020398D2;
33790160;;[DIAL:040398D0];;;DLC2BookDungeonController [QUST:04016E21];;
33790179;[DIAL:040398CF];;[INFO:040398E3] ([R]'That can't be good for you.' in GRUP Topic Children of [DIAL:040398CF]);;;;
33790178;[DIAL:040398CF];;[INFO:040398E2] ([R]'That isn't right.' in GRUP Topic Children of [DIAL:040398CF]);;;;
33790177;[DIAL:040398CF];;[INFO:040398E1] ([R]'I can't believe you do that on purpose.' in GRUP Topic Children of [DIAL:040398CF]);;;;
33790176;[DIAL:040398CF];;[INFO:040398E0] ([R]'Ugh, not again.' in GRUP Topic Children of [DIAL:040398CF]);;;;
33790175;[DIAL:040398CF];;[INFO:040398DF] ([R]'I'm never going to get used to that.' in GRUP Topic Children of [DIAL:040398CF]);;;;
33790174;[DIAL:040398CF];;[INFO:040398DE] ([R]'You won't catch me doing that.' in GRUP Topic Children of [DIAL:040398CF]);;;;
33790173;[DIAL:040398CF];;[INFO:040398DD] ([R]'I wish you would stop doing that.' in GRUP Topic Children of [DIAL:040398CF]);;;;
33790172;[DIAL:040398CF];;[INFO:040398DC] ([R]'Are you sure this is a good idea?' in GRUP Topic Children of [DIAL:040398CF]);;;;
33790171;[DIAL:040398CF];;[INFO:040398DB] ([R]'Not again.' in GRUP Topic Children of [DIAL:040398CF]);;;;
33790159;;[DIAL:040398CF];;;DLC2BookDungeonController [QUST:04016E21];;
33790170;[DIAL:040398CE];;[INFO:040398DA] ([R]'Do not let Herma-Mora tempt you further.' in GRUP Topic Children of [DIAL:040398CE]);;;;
33790169;[DIAL:040398CE];;[INFO:040398D9] ([R]'Remember what happened to Storn.' in GRUP Topic Children of [DIAL:040398CE]);;;;
33790168;[DIAL:040398CE];;[INFO:040398D8] ([R]'You should leave those books alone.' in GRUP Topic Children of [DIAL:040398CE]);;;;
33790167;[DIAL:040398CE];;[INFO:040398D7] ([R]'Be careful.' in GRUP Topic Children of [DIAL:040398CE]);;;;
33790166;[DIAL:040398CE];;[INFO:040398D6] ([R]'I do not think that is wise.' in GRUP Topic Children of [DIAL:040398CE]);;;;
33790158;;[DIAL:040398CE];;;DLC2BookDungeonController [QUST:04016E21];;
33790114;DLC2WE14GreetTopic "Hello." [DIAL:040398A0];;[INFO:040398A2] ([G]'Remember Majni's pack, at Frostmoon Crag. Now, I must be off. The blood calls.' in GRUP Topic Children of DLC2WE14GreetTopic "Hello." [DIAL:040398A0]);;;;
33790113;DLC2WE14GreetTopic "Hello." [DIAL:040398A0];;[INFO:040398A1] ('Well, now... a fellow beast-blood. Well met, friend. Not many of our kind still hunt these lands.' in GRUP Topic Children of DLC2WE14GreetTopic "Hello." [DIAL:040398A0]);;;;
33790112;;DLC2WE14GreetTopic "Hello." [DIAL:040398A0];;Hello.;DLC2WE14 "Frostmoon Invitation" [QUST:040398A3];;
33789922;[DIAL:040397DC];;[INFO:040397E2] ([R][RE]'You cannot hope to defeat me here.' in GRUP Topic Children of [DIAL:040397DC]);;;;
33789921;[DIAL:040397DC];;[INFO:040397E1] ([R]'Your Thu'um is weak, Dragonborn.' in GRUP Topic Children of [DIAL:040397DC]);;;;
33789920;[DIAL:040397DC];;[INFO:040397E0] ([R]'Did you truly think to be rid of me so easily?' in GRUP Topic Children of [DIAL:040397DC]);;;;
33789916;;[DIAL:040397DC];;;DLC2MQ06 "At the Summit of Apocrypha" [QUST:040179D7];;
33789919;[DIAL:040397DB];;[INFO:040397DF] ([R][RE]'Your death will not be that painless.' in GRUP Topic Children of [DIAL:040397DB]);;;;
33789918;[DIAL:040397DB];;[INFO:040397DE] ([R]'I can call you back to my tower as often as I like.' in GRUP Topic Children of [DIAL:040397DB]);;;;
33789917;[DIAL:040397DB];;[INFO:040397DD] ([R]'You cannot flee me, Dragonborn.' in GRUP Topic Children of [DIAL:040397DB]);;;;
33789915;;[DIAL:040397DB];;;DLC2MQ06 "At the Summit of Apocrypha" [QUST:040179D7];;
33789914;[DIAL:040397D8];;[INFO:040397DA] (in GRUP Topic Children of [DIAL:040397D8]);;;;
33789912;;[DIAL:040397D8];;;DLC2MQ03 "The Fate of the Skaal" [QUST:04017F90];;
33789913;[DIAL:040397D7];;[INFO:040397D9] (in GRUP Topic Children of [DIAL:040397D7]);;;;
33789911;;[DIAL:040397D7];;;DLC2MQ03 "The Fate of the Skaal" [QUST:04017F90];;
33789891;DLC2DDRMorvaynMineBranchTopic "What happened to the mine?" [DIAL:040397C2];;[INFO:040397C3] ('It used to be one of the richest ebony mines in Morrowind, but it dried out years ago.' in GRUP Topic Children of DLC2DDRMorvaynMineBranchTopic "What happened to the mine?" [DIAL:040397C2]);;;;
33789890;;DLC2DDRMorvaynMineBranchTopic "What happened to the mine?" [DIAL:040397C2];;What happened to the mine?;DLC2DialogueRavenRock "Raven Rock Dialogue" [QUST:04018B0F];;
33789889;[DIAL:040397BE];;[INFO:040397C1] ('The time comes soon when...' in GRUP Topic Children of [DIAL:040397BE]);;;;
33789886;;[DIAL:040397BE];;;DLC2MQ02 "The Temple of Miraak" [QUST:04017F8F];;
33789726;[DIAL:04039716];;[INFO:0403971E] ([R]'Time to go.' in GRUP Topic Children of [DIAL:04039716]);;;;
33789725;[DIAL:04039716];;[INFO:0403971D] ([R]'Come on. Let's go.' in GRUP Topic Children of [DIAL:04039716]);;;;
33789724;[DIAL:04039716];;[INFO:0403971C] ([R]'Boss says you're to come back with me.' in GRUP Topic Children of [DIAL:04039716]);;;;
33789718;;[DIAL:04039716];;;DLC2WE13 "Arguing about Haknir" [QUST:0403971F];;
33789723;[DIAL:04039715];;[INFO:0403971B] ('I told him "no" once already.' in GRUP Topic Children of [DIAL:04039715]);;;;
33789717;;[DIAL:04039715];;;DLC2WE13 "Arguing about Haknir" [QUST:0403971F];;
33789722;[DIAL:04039714];;[INFO:0403971A] ('We've got work to do.' in GRUP Topic Children of [DIAL:04039714]);;;;
33789716;;[DIAL:04039714];;;DLC2WE13 "Arguing about Haknir" [QUST:0403971F];;
33789721;[DIAL:04039713];;[INFO:04039719] ('I'm not chasing that map. It's a fool's errand. I'm done.  Leave me alone.' in GRUP Topic Children of [DIAL:04039713]);;;;
33789715;;[DIAL:04039713];;;DLC2WE13 "Arguing about Haknir" [QUST:0403971F];;
33789720;[DIAL:04039712];;[INFO:04039718] ('Boss said to bring you back or bring back your corpse.' in GRUP Topic Children of [DIAL:04039712]);;;;
33789714;;[DIAL:04039712];;;DLC2WE13 "Arguing about Haknir" [QUST:0403971F];;
33789719;[DIAL:04039711];;[INFO:04039717] ('Is that so? Well, you'll never get that treasure now!' in GRUP Topic Children of [DIAL:04039711]);;;;
33789713;;[DIAL:04039711];;;DLC2WE13 "Arguing about Haknir" [QUST:0403971F];;
33788502;DLC2HirelingQuestStoryBranchTopic "How did you end up on Solstheim?" [DIAL:04039250];;[INFO:04039256] ('Long story, but I don't see the harm in sharing it with you.' in GRUP Topic Children of DLC2HirelingQuestStoryBranchTopic "How did you end up on Solstheim?" [DIAL:04039250]);;;;
33788496;;DLC2HirelingQuestStoryBranchTopic "How did you end up on Solstheim?" [DIAL:04039250];;How did you end up on Solstheim?;DLC2HirelingQuest "DLC2 Hireling Quest" [QUST:04038566];;
33788501;DLC2HirelingQuestStoryBranchTopic01 "Why did you work for him then?" [DIAL:0403924F];;[INFO:04039255] ('Simple... he paid well. Very well.' in GRUP Topic Children of DLC2HirelingQuestStoryBranchTopic01 "Why did you work for him then?" [DIAL:0403924F]);;;;
33788495;;DLC2HirelingQuestStoryBranchTopic01 "Why did you work for him then?" [DIAL:0403924F];;Why did you work for him then?;DLC2HirelingQuest "DLC2 Hireling Quest" [QUST:04038566];;
33788499;DLC2HirelingQuestStoryBranchTopic02 "Until?" [DIAL:0403924E];;[INFO:04039253] ('Until we ended up tracking him to one of the largest bandit encampments I'd ever seen.' in GRUP Topic Children of DLC2HirelingQuestStoryBranchTopic02 "Until?" [DIAL:0403924E]);;;;
33788494;;DLC2HirelingQuestStoryBranchTopic02 "Until?" [DIAL:0403924E];;Until?;DLC2HirelingQuest "DLC2 Hireling Quest" [QUST:04038566];;
33788498;DLC2RRArrivalSceneBranchTopic01 "I'm looking for Miraak. Do you know him?" [DIAL:0403924D];;[INFO:04039252] ('Miraak... I... I'm not sure that I do.' in GRUP Topic Children of DLC2RRArrivalSceneBranchTopic01 "I'm looking for Miraak. Do you know him?" [DIAL:0403924D]);;;;
33788493;;DLC2RRArrivalSceneBranchTopic01 "I'm looking for Miraak. Do you know him?" [DIAL:0403924D];;I'm looking for Miraak. Do you know him?;DLC2RRArrivalScene "Raven Rock Arrival Scene" [QUST:0402ADDA];;
33788497;DLC2RRArrivalSceneBranchTopic02 "Just looking for work." [DIAL:0403924C];;[INFO:04039251] ('You've picked one of the worst places in Morrowind to do that, but suit yourself.' in GRUP Topic Children of DLC2RRArrivalSceneBranchTopic02 "Just looking for work." [DIAL:0403924C]);;;;
