Record;[0];[0]\[3];[1]\[3];FULL;QNAM;[2]\[2]\[0]\[0];RNAM
1088981;DA05SindingHits [DIAL:00109DD3];;[INFO:00109DD5] ([R][RE] in GRUP Topic Children of DA05SindingHits [DIAL:00109DD3]);;;;
1088980;DA05SindingHits [DIAL:00109DD3];;[INFO:00109DD4] ([R] in GRUP Topic Children of DA05SindingHits [DIAL:00109DD3]);;;;
1088979;;DA05SindingHits [DIAL:00109DD3];;;DA05 "Ill Met By Moonlight" [QUST:0002A49A];;
1088774;[DIAL:00109D05];;[INFO:00109D06] ('Shut up back there!' in GRUP Topic Children of [DIAL:00109D05]);;;;
1088773;;[DIAL:00109D05];;;MQ101 "Unbound" [QUST:0003372B];;
1088776;[DIAL:00109D04];;[INFO:00109D08] ('It has been an honor, Jarl Ulfric!' in GRUP Topic Children of [DIAL:00109D04]);;;;
1088772;;[DIAL:00109D04];;;MQ101 "Unbound" [QUST:0003372B];;
1088777;[DIAL:00109D03];;[INFO:00109D09] ('Halt!' in GRUP Topic Children of [DIAL:00109D03]);;;;
1088771;;[DIAL:00109D03];;;MQ101 "Unbound" [QUST:0003372B];;
1088775;[DIAL:00109D02];;[INFO:00109D07] ('As fearless in death as he was in life.' in GRUP Topic Children of [DIAL:00109D02]);;;;
1088770;;[DIAL:00109D02];;;MQ101 "Unbound" [QUST:0003372B];;
1088778;[DIAL:00109D01];;[INFO:00109D0A] ('It's in the clouds!' in GRUP Topic Children of [DIAL:00109D01]);;;;
1088769;;[DIAL:00109D01];;;MQ101 "Unbound" [QUST:0003372B];;
1088633;WERoad09OfferTopic "What are you talking about?" [DIAL:00109C76];;[INFO:00109C79] ('The finest skooma, the sweetest moon sugar. At a fair price, of course.' in GRUP Topic Children of WERoad09OfferTopic "What are you talking about?" [DIAL:00109C76]);;;;
1088630;;WERoad09OfferTopic "What are you talking about?" [DIAL:00109C76];;What are you talking about?;WERoad09 "Skooma Dealer" [QUST:001065FA];;
1074747;WERoad09Intim "Just give me what you have and we both walk away from this. (Intimidate)" [DIAL:00109C75];;[INFO:0010663B] ([G]'Yeah... That's not going to happen.' in GRUP Topic Children of WERoad09Intim "Just give me what you have and we both walk away from this. (Intimidate)" [DIAL:00109C75]);;;TIF__0010663B;
1074746;WERoad09Intim "Just give me what you have and we both walk away from this. (Intimidate)" [DIAL:00109C75];;[INFO:0010663A] ([G]'No need to get so... hostile. Just take it. Sounds like you need it more than I do.' in GRUP Topic Children of WERoad09Intim "Just give me what you have and we both walk away from this. (Intimidate)" [DIAL:00109C75]);;;TIF__0010663A;
1088629;;WERoad09Intim "Just give me what you have and we both walk away from this. (Intimidate)" [DIAL:00109C75];;Just give me what you have and we both walk away from this. (Intimidate);WERoad09 "Skooma Dealer" [QUST:001065FA];;
1074748;WERoad09Snitch "This doesn't seem legal." [DIAL:00109C74];;[INFO:0010663C] ([G]'Ah, a snitch, eh? Can't have you running to any guards now, can I?' in GRUP Topic Children of WERoad09Snitch "This doesn't seem legal." [DIAL:00109C74]);;;TIF__0010663C;
1088628;;WERoad09Snitch "This doesn't seem legal." [DIAL:00109C74];;This doesn't seem legal.;WERoad09 "Skooma Dealer" [QUST:001065FA];;
1088632;WERoad09No "No Thanks" [DIAL:00109C73];;[INFO:00109C78] ([G]'Each has their own way.' in GRUP Topic Children of WERoad09No "No Thanks" [DIAL:00109C73]);;;;
1088627;;WERoad09No "No Thanks" [DIAL:00109C73];;No Thanks;WERoad09 "Skooma Dealer" [QUST:001065FA];;
1088583;dunIronbindQSTSalmaReactionShared [DIAL:00109C43];;dunIronbindSalmaReactionSharedInfo [INFO:00109C47] ('Beem! What are you doing? Stop it!' in GRUP Topic Children of dunIronbindQSTSalmaReactionShared [DIAL:00109C43]);;;;
1088579;;dunIronbindQSTSalmaReactionShared [DIAL:00109C43];;;dunIronbindQST "Coming of Age" [QUST:0006CD54];;
1088582;dunIronbindQSTSalmaToCombatCustom [DIAL:00109C42];;[INFO:00109C46] (in GRUP Topic Children of dunIronbindQSTSalmaToCombatCustom [DIAL:00109C42]);;;;
1088578;;dunIronbindQSTSalmaToCombatCustom [DIAL:00109C42];;;dunIronbindQST "Coming of Age" [QUST:0006CD54];;
1088581;dunIronbindSalmaMournBeemJaBranchTopTopic [DIAL:00109C41];;[INFO:00109C45] ('Father never trusted Beem. I always thought he was just being overprotective.' in GRUP Topic Children of dunIronbindSalmaMournBeemJaBranchTopTopic [DIAL:00109C41]);;;;
1088577;;dunIronbindSalmaMournBeemJaBranchTopTopic [DIAL:00109C41];;;dunIronbindQST "Coming of Age" [QUST:0006CD54];;
1088580;dunIronbindSalmaNoticeCorpseofBeemJa [DIAL:00109C40];;[INFO:00109C44] ('Oh, Beem...' in GRUP Topic Children of dunIronbindSalmaNoticeCorpseofBeemJa [DIAL:00109C40]);;;;
1088576;;dunIronbindSalmaNoticeCorpseofBeemJa [DIAL:00109C40];;;dunIronbindQST "Coming of Age" [QUST:0006CD54];;
1088588;dunIronbindSalmaObserveZkey [DIAL:00109C3F];;[INFO:00109C4C] ('Hey now, don't take all the good stuff!' in GRUP Topic Children of dunIronbindSalmaObserveZkey [DIAL:00109C3F]);;;;
1088575;;dunIronbindSalmaObserveZkey [DIAL:00109C3F];;;dunIronbindQST "Coming of Age" [QUST:0006CD54];;
1088552;[DIAL:00109C23];;[INFO:00109C28] ('These are the Guardian Stones, three of the thirteen ancient standing stones that dot Skyrim's landscape.' in GRUP Topic Children of [DIAL:00109C23]);;;;
1088547;;[DIAL:00109C23];;;MQ102A "Season Unending" [QUST:0002BF9C];;
1088551;[DIAL:00109C22];;[INFO:00109C27] ('Go ahead, see for yourself.' in GRUP Topic Children of [DIAL:00109C22]);;;;
1088546;;[DIAL:00109C22];;;MQ102A "Season Unending" [QUST:0002BF9C];;
1088550;[DIAL:00109C21];;[INFO:00109C26] ('Warrior, good! I knew you shouldn't have been on that cart the minute I laid eyes on you.' in GRUP Topic Children of [DIAL:00109C21]);;;;
1088549;[DIAL:00109C21];;[INFO:00109C25] ('Thief, eh? It's never too late to take charge of your own fate, you know.' in GRUP Topic Children of [DIAL:00109C21]);;;;
1088548;[DIAL:00109C21];;[INFO:00109C24] ('Mage, eh? Well, to each his own. It's not for me to judge.' in GRUP Topic Children of [DIAL:00109C21]);;;;
1088545;;[DIAL:00109C21];;;MQ102A "Season Unending" [QUST:0002BF9C];;
1088558;[DIAL:00109C20];;[INFO:00109C2E] ('These are the Guardian Stones, three of the thirteen ancient standing stones that dot Skyrim's landscape.' in GRUP Topic Children of [DIAL:00109C20]);;;;
1088544;;[DIAL:00109C20];;;MQ102B "Season Unending" [QUST:0002610A];;
1088556;[DIAL:00109C1F];;[INFO:00109C2C] ('Go ahead, see for yourself.' in GRUP Topic Children of [DIAL:00109C1F]);;;;
1088543;;[DIAL:00109C1F];;;MQ102B "Season Unending" [QUST:0002610A];;
1088555;[DIAL:00109C1E];;[INFO:00109C2B] ('Warrior, good! Those stars will guide you to honor and glory.' in GRUP Topic Children of [DIAL:00109C1E]);;;;
1088554;[DIAL:00109C1E];;[INFO:00109C2A] ('Thief, eh? It's never too late to take charge of your own fate, you know.' in GRUP Topic Children of [DIAL:00109C1E]);;;;
1088553;[DIAL:00109C1E];;[INFO:00109C29] ('Mage, eh? Well, to each his own. It's not for me to judge.' in GRUP Topic Children of [DIAL:00109C1E]);;;;
1088542;;[DIAL:00109C1E];;;MQ102B "Season Unending" [QUST:0002610A];;
1088537;[DIAL:00109C15];;[INFO:00109C19] ('With me, prisoner. Let's go!' in GRUP Topic Children of [DIAL:00109C15]);;;;
1088533;;[DIAL:00109C15];;;MQ101DragonAttack [QUST:000D0593];;
1088536;[DIAL:00109C14];;[INFO:00109C18] ('See if you can get it open with some picks. We'll need everything we can get.' in GRUP Topic Children of [DIAL:00109C14]);;;TIF__00109C18;
1088532;;[DIAL:00109C14];;;MQ101 "Unbound" [QUST:0003372B];;
1088535;[DIAL:00109C13];;[INFO:00109C17] ('Wait a second. Looks like there's something in this cage.' in GRUP Topic Children of [DIAL:00109C13]);;;;
1088531;;[DIAL:00109C13];;;MQ101 "Unbound" [QUST:0003372B];;
1088534;[DIAL:00109C12];;[INFO:00109C16] ('Don't bother with that. Lost the key ages ago. Poor fellow screamed for weeks.' in GRUP Topic Children of [DIAL:00109C12]);;;;
1088530;;[DIAL:00109C12];;;MQ101 "Unbound" [QUST:0003372B];;
1088428;DGCrimePersuade "Any chance I could talk you into overlooking this? (Persuade)" [DIAL:00109BA9];;[INFO:00109BAC] ([G]'All right, but you just watch yourself. Next time, I might not be so lenient.' in GRUP Topic Children of DGCrimePersuade "Any chance I could talk you into overlooking this? (Persuade)" [DIAL:00109BA9]);;;TIF__00109BAC;
1088427;DGCrimePersuade "Any chance I could talk you into overlooking this? (Persuade)" [DIAL:00109BA9];;[INFO:00109BAB] ('You're not sweet-talking your way out of this. Not after what you did. You're headed to Cidhna Mine, and that's that.' in GRUP Topic Children of DGCrimePersuade "Any chance I could talk you into overlooking this? (Persuade)" [DIAL:00109BA9]);;;;
1088425;;DGCrimePersuade "Any chance I could talk you into overlooking this? (Persuade)" [DIAL:00109BA9];;Any chance I could talk you into overlooking this? (Persuade);DialogueCrimeGuards "Generic crime dialogue" [QUST:000267EB];;
1088426;TG03MallusPostSceneBranch02Topic "You never mentioned that lunatic living in the tunnels." [DIAL:00109BA8];;[INFO:00109BAA] ('I thought it would be better to leave some of the details out of our previous discussion. Didn't want to risk you walking away from the job.' in GRUP Topic Children of TG03MallusPostSceneBranch02Topic "You never mentioned that lunatic living in the tunnels." [DIAL:00109BA8]);;;;
1088424;;TG03MallusPostSceneBranch02Topic "You never mentioned that lunatic living in the tunnels." [DIAL:00109BA8];;You never mentioned that lunatic living in the tunnels.;TG03 "Dampened Spirits" [QUST:0002154F];;
1088352;[DIAL:00109B5C];;[INFO:00109B60] ('Ralof! You damned traitor. Out of my way!' in GRUP Topic Children of [DIAL:00109B5C]);;;;
1088348;;[DIAL:00109B5C];;;MQ101DragonAttack [QUST:000D0593];;
1088355;[DIAL:00109B5B];;[INFO:00109B63] ('We're escaping, Hadvar. You're not stopping us this time.' in GRUP Topic Children of [DIAL:00109B5B]);;;;
1088347;;[DIAL:00109B5B];;;MQ101DragonAttack [QUST:000D0593];;
1088354;[DIAL:00109B5A];;[INFO:00109B62] ('Fine. I hope that dragon takes you all to Sovngarde.' in GRUP Topic Children of [DIAL:00109B5A]);;;;
1088346;;[DIAL:00109B5A];;;MQ101DragonAttack [QUST:000D0593];;
1088353;[DIAL:00109B59];;[INFO:00109B61] ('You! Come on, into the keep!' in GRUP Topic Children of [DIAL:00109B59]);;;;
1088345;;[DIAL:00109B59];;;MQ101DragonAttack [QUST:000D0593];;
1088351;[DIAL:00109B58];;[INFO:00109B5F] ([R][RE]'I can cut you loose inside. Come on!' in GRUP Topic Children of [DIAL:00109B58]);;;;
1088350;[DIAL:00109B58];;[INFO:00109B5E] ([R]'Through here. Let's go!' in GRUP Topic Children of [DIAL:00109B58]);;;;
1088349;[DIAL:00109B58];;[INFO:00109B5D] ([R]'Come on, this way!' in GRUP Topic Children of [DIAL:00109B58]);;;;
1088344;;[DIAL:00109B58];;;MQ101DragonAttack [QUST:000D0593];;
1088228;[DIAL:00109AE2];;[INFO:00109AE4] (in GRUP Topic Children of [DIAL:00109AE2]);;;;
1088226;;[DIAL:00109AE2];;;CreatureDialogueFrostbiteSpider "CreatureDialogueFrostbiteSpider" [QUST:00017015];;
1088227;[DIAL:00109AE1];;[INFO:00109AE3] (in GRUP Topic Children of [DIAL:00109AE1]);;;;
1088225;;[DIAL:00109AE1];;;CreatureDialogueFrostbiteSpiderGiant "CreatureDialogueFrostbiteSpiderGiant" [QUST:0002AFD7];;
1087406;DA05QuestingBeastConclusionBranchTopic [DIAL:001097AD];;[INFO:001097AE] ('Well met again, Hunter.' in GRUP Topic Children of DA05QuestingBeastConclusionBranchTopic [DIAL:001097AD]);;;;
1087405;;DA05QuestingBeastConclusionBranchTopic [DIAL:001097AD];;;DA05 "Ill Met By Moonlight" [QUST:0002A49A];;
1087408;DA05IDefiedYou "I defy you and your vile tasks." [DIAL:001097AC];;[INFO:001097B0] ('So you may think.' in GRUP Topic Children of DA05IDefiedYou "I defy you and your vile tasks." [DIAL:001097AC]);;;;
1087404;;DA05IDefiedYou "I defy you and your vile tasks." [DIAL:001097AC];;I defy you and your vile tasks.;DA05 "Ill Met By Moonlight" [QUST:0002A49A];;
1087407;DA05IFailed "I failed to bring down Sinding." [DIAL:001097AB];;[INFO:001097AF] ('Not a failure, my servant.' in GRUP Topic Children of DA05IFailed "I failed to bring down Sinding." [DIAL:001097AB]);;;;
1087403;;DA05IFailed "I failed to bring down Sinding." [DIAL:001097AB];;I failed to bring down Sinding.;DA05 "Ill Met By Moonlight" [QUST:0002A49A];;
1087409;DA05Insideout [DIAL:001097AA];;[INFO:001097B1] ([G]'By bringing down my other Hunters, you turned the chase inside out.' in GRUP Topic Children of DA05Insideout [DIAL:001097AA]);;;TIF__001097B1;
1087402;;DA05Insideout [DIAL:001097AA];;;DA05 "Ill Met By Moonlight" [QUST:0002A49A];;
1086932;[DIAL:001095CB];;[INFO:001095D4] ('Legends don't burn down villages.' in GRUP Topic Children of [DIAL:001095CB]);;;;
1086923;;[DIAL:001095CB];;;MQ101DragonAttack [QUST:000D0593];;
1086922;;[DIAL:001095CA];;;MQ101DragonAttack [QUST:000D0593];;
1086926;[DIAL:001095C9];;[INFO:001095CE] ([R][RE]'Don't look up. Just focus on me. You can do it!' in GRUP Topic Children of [DIAL:001095C9]);;;;
1086925;[DIAL:001095C9];;[INFO:001095CD] ([R]'Just walk towards me, come on!' in GRUP Topic Children of [DIAL:001095C9]);;;;
1086924;[DIAL:001095C9];;[INFO:001095CC] ([R]'Haming, get over here!' in GRUP Topic Children of [DIAL:001095C9]);;;;
1086921;;[DIAL:001095C9];;;MQ101DragonAttack [QUST:000D0593];;
1086934;[DIAL:001095C8];;[INFO:001095D6] ([R][RE]'Get off the road, boy!' in GRUP Topic Children of [DIAL:001095C8]);;;;
1086933;[DIAL:001095C8];;[INFO:001095D5] ([R]'What are you doing? Get off the road!' in GRUP Topic Children of [DIAL:001095C8]);;;;
1086920;;[DIAL:001095C8];;;MQ101DragonAttack [QUST:000D0593];;
1086448;[DIAL:001093EE];;[INFO:001093F0] ('Beem-Ja!' in GRUP Topic Children of [DIAL:001093EE]);;;;
1086446;;[DIAL:001093EE];;;dunIronbindQST "Coming of Age" [QUST:0006CD54];;
1086447;[DIAL:001093ED];;[INFO:001093EF] ('Oh, Beem-Ja. I never meant for this. What have I done?' in GRUP Topic Children of [DIAL:001093ED]);;;;
1086445;;[DIAL:001093ED];;;dunIronbindQST "Coming of Age" [QUST:0006CD54];;
1086444;TGTQ01EndonAlreadyHaveTopic "You're in luck. I happen to already have the mold." [DIAL:001093EB];;[INFO:001093EC] ('You've more than proven that the Thieves Guild is back on its feet in our city and earned every bit of your reward.' in GRUP Topic Children of TGTQ01EndonAlreadyHaveTopic "You're in luck. I happen to already have the mold." [DIAL:001093EB]);;;TIF__001093EC;
1086443;;TGTQ01EndonAlreadyHaveTopic "You're in luck. I happen to already have the mold." [DIAL:001093EB];;You're in luck. I happen to already have the mold.;TGTQ01 "Silver Lining" [QUST:000799DF];;
1086148;[DIAL:001092C0];;[INFO:001092C4] (in GRUP Topic Children of [DIAL:001092C0]);;;;
1086144;;[DIAL:001092C0];;;MQSkyHavenSparring "Sky Haven Blades sparring scene" [QUST:001092D3];;
1086147;[DIAL:001092BF];;MQSkyHavenSparringBlank [INFO:001092C3] (in GRUP Topic Children of [DIAL:001092BF]);;;;
1086143;;[DIAL:001092BF];;;MQSkyHavenSparring "Sky Haven Blades sparring scene" [QUST:001092D3];;
1086146;[DIAL:001092BE];;[INFO:001092C2] (in GRUP Topic Children of [DIAL:001092BE]);;;;
1086142;;[DIAL:001092BE];;;MQSkyHavenSparring "Sky Haven Blades sparring scene" [QUST:001092D3];;
1086145;[DIAL:001092BD];;[INFO:001092C1] (in GRUP Topic Children of [DIAL:001092BD]);;;;
1086141;;[DIAL:001092BD];;;MQSkyHavenSparring "Sky Haven Blades sparring scene" [QUST:001092D3];;
1086152;[DIAL:001092BC];;[INFO:001092C8] (in GRUP Topic Children of [DIAL:001092BC]);;;;
1086140;;[DIAL:001092BC];;;MQSkyHavenSparring "Sky Haven Blades sparring scene" [QUST:001092D3];;
1086151;[DIAL:001092BB];;[INFO:001092C7] (in GRUP Topic Children of [DIAL:001092BB]);;;;
1086139;;[DIAL:001092BB];;;MQSkyHavenSparring "Sky Haven Blades sparring scene" [QUST:001092D3];;
1086150;[DIAL:001092BA];;[INFO:001092C6] (in GRUP Topic Children of [DIAL:001092BA]);;;;
1086138;;[DIAL:001092BA];;;MQSkyHavenSparring "Sky Haven Blades sparring scene" [QUST:001092D3];;
1086149;[DIAL:001092B9];;[INFO:001092C5] (in GRUP Topic Children of [DIAL:001092B9]);;;;
1086137;;[DIAL:001092B9];;;MQSkyHavenSparring "Sky Haven Blades sparring scene" [QUST:001092D3];;
1085137;[DIAL:00108ED0];;[INFO:00108ED1] (in GRUP Topic Children of [DIAL:00108ED0]);;;;
1085136;;[DIAL:00108ED0];;;CreatureDialogueGoat "CreatureDialogueGoat" [QUST:000180C3];;
1084660;MG02ArnielTurnInItemsBranchTopic "This was all I could find." [DIAL:00108CF3];;[INFO:00108CF4] ([SO]'I see. It probably doesn't even matter now, what with the mess that's been made in here.' in GRUP Topic Children of MG02ArnielTurnInItemsBranchTopic "This was all I could find." [DIAL:00108CF3]);;;TIF__00108CF4;
1084659;;MG02ArnielTurnInItemsBranchTopic "This was all I could find." [DIAL:00108CF3];;This was all I could find.;MG02 "Under Saarthal" [QUST:0001F252];;
1084652;[DIAL:00108CE8];;[INFO:00108CEC] ('Justice!' in GRUP Topic Children of [DIAL:00108CE8]);;;;
1084648;;[DIAL:00108CE8];;;MQ101 "Unbound" [QUST:0003372B];;
1084651;[DIAL:00108CE7];;[INFO:00108CEB] ('Death to the Stormcloaks!' in GRUP Topic Children of [DIAL:00108CE7]);;;;
1084647;;[DIAL:00108CE7];;;MQ101 "Unbound" [QUST:0003372B];;
1084650;[DIAL:00108CE6];;[INFO:00108CEA] ('You Imperial bastards!' in GRUP Topic Children of [DIAL:00108CE6]);;;;
1084646;;[DIAL:00108CE6];;;MQ101 "Unbound" [QUST:0003372B];;
1084001;[DIAL:00108A60];;[INFO:00108A61] (in GRUP Topic Children of [DIAL:00108A60]);;;;
1084000;;[DIAL:00108A60];;;MS06Start "The Man Who Cried Wolf" [QUST:00093807];;
1086930;[DIAL:00108224];;MQ101DragonAttackStormcloak4Shared03 [INFO:001095D2] ('Another second out there with the dragon, and they'd both be dead....' in GRUP Topic Children of [DIAL:00108224]);;;;
1086929;[DIAL:00108224];;MQ101DragonAttackStormcloak4Shared02 [INFO:001095D1] ('We'll have to carry this one on our backs....' in GRUP Topic Children of [DIAL:00108224]);;;;
1086928;[DIAL:00108224];;MQ101DragonAttackStormcloak4Shared01 [INFO:001095D0] ('They're hurt, but they'll live.' in GRUP Topic Children of [DIAL:00108224]);;;;
1081895;[DIAL:00108224];;MQ101DragonAttackShared03 [INFO:00108227] ('What are you waiting for? Go!' in GRUP Topic Children of [DIAL:00108224]);;;;
1081894;[DIAL:00108224];;MQ101DragonAttackShared02 [INFO:00108226] ('Move!' in GRUP Topic Children of [DIAL:00108224]);;;;
1081893;[DIAL:00108224];;MQ101DragonAttackShared01 [INFO:00108225] ('Get going!' in GRUP Topic Children of [DIAL:00108224]);;;;
1081892;;[DIAL:00108224];;;MQ101DragonAttack [QUST:000D0593];;
1081682;FFRiften05DinyaMoreMissivesTopic "I'm out of missives, but I need some more." [DIAL:00108151];;[INFO:00108152] ('Certainly! Glad to see you have the task well at hand.' in GRUP Topic Children of FFRiften05DinyaMoreMissivesTopic "I'm out of missives, but I need some more." [DIAL:00108151]);;;TIF__00108152;
1081681;;FFRiften05DinyaMoreMissivesTopic "I'm out of missives, but I need some more." [DIAL:00108151];;I'm out of missives, but I need some more.;FreeformRiften05 "Spread the Love" [QUST:00053309];;
1081257;CWDialogueCombatNormalToCombat [DIAL:00107F99];;[INFO:00107FA9] ([R][RE] in GRUP Topic Children of CWDialogueCombatNormalToCombat [DIAL:00107F99]);;;;
1081256;CWDialogueCombatNormalToCombat [DIAL:00107F99];;[INFO:00107FA8] ([R] in GRUP Topic Children of CWDialogueCombatNormalToCombat [DIAL:00107F99]);;;;
1081255;CWDialogueCombatNormalToCombat [DIAL:00107F99];;[INFO:00107FA7] ([R] in GRUP Topic Children of CWDialogueCombatNormalToCombat [DIAL:00107F99]);;;;
1081254;CWDialogueCombatNormalToCombat [DIAL:00107F99];;[INFO:00107FA6] ([R] in GRUP Topic Children of CWDialogueCombatNormalToCombat [DIAL:00107F99]);;;;
1081253;CWDialogueCombatNormalToCombat [DIAL:00107F99];;[INFO:00107FA5] ([R] in GRUP Topic Children of CWDialogueCombatNormalToCombat [DIAL:00107F99]);;;;
1081252;CWDialogueCombatNormalToCombat [DIAL:00107F99];;[INFO:00107FA4] ([R][RE] in GRUP Topic Children of CWDialogueCombatNormalToCombat [DIAL:00107F99]);;;;
1081251;CWDialogueCombatNormalToCombat [DIAL:00107F99];;[INFO:00107FA3] ([R] in GRUP Topic Children of CWDialogueCombatNormalToCombat [DIAL:00107F99]);;;;
1081250;CWDialogueCombatNormalToCombat [DIAL:00107F99];;[INFO:00107FA2] ([R] in GRUP Topic Children of CWDialogueCombatNormalToCombat [DIAL:00107F99]);;;;
1081249;CWDialogueCombatNormalToCombat [DIAL:00107F99];;[INFO:00107FA1] ([R] in GRUP Topic Children of CWDialogueCombatNormalToCombat [DIAL:00107F99]);;;;
1081248;CWDialogueCombatNormalToCombat [DIAL:00107F99];;[INFO:00107FA0] ([R] in GRUP Topic Children of CWDialogueCombatNormalToCombat [DIAL:00107F99]);;;;
1081241;;CWDialogueCombatNormalToCombat [DIAL:00107F99];;;CWDialogueCombat [QUST:00073F0F];;
1081239;CWShoutTopic "At Helgen, they said you shouted the King to death?" [DIAL:00107F96];;[INFO:00107F97] ('Not entirely true, though not entirely false either.' in GRUP Topic Children of CWShoutTopic "At Helgen, they said you shouted the King to death?" [DIAL:00107F96]);;;;
1081238;;CWShoutTopic "At Helgen, they said you shouted the King to death?" [DIAL:00107F96];;At Helgen, they said you shouted the King to death?;CW [QUST:00019E53];;
1081075;C02PostQuestKodlakToEorlund [DIAL:00107EF2];;[INFO:00107EF3] ([G]'And speak to Eorlund if you want a better weapon than... whatever that is.' in GRUP Topic Children of C02PostQuestKodlakToEorlund [DIAL:00107EF2]);;;;
1081074;;C02PostQuestKodlakToEorlund [DIAL:00107EF2];;;C02PostQuest [QUST:000A3EF9];;
1080893;DialogueWinterholdCollegeTolfdirPostForcegreetTopic [DIAL:00107E36];;[INFO:00107E3D] ('You've done it! The College is safe again, thanks to your work.' in GRUP Topic Children of DialogueWinterholdCollegeTolfdirPostForcegreetTopic [DIAL:00107E36]);;;TIF__00107E3D;
1080886;;DialogueWinterholdCollegeTolfdirPostForcegreetTopic [DIAL:00107E36];;;DialogueWinterholdCollege "Winterhold College Dialogue" [QUST:0003618F];;
1080892;[DIAL:00107E35];;[INFO:00107E3C] ('Members of the College -- your new Arch-Mage!' in GRUP Topic Children of [DIAL:00107E35]);;;;
1080885;;[DIAL:00107E35];;;DialogueWinterholdCollegePostSceneQuest [QUST:00107E40];;
1080891;[DIAL:00107E34];;[INFO:00107E3B] ('Long live the Arch-Mage!' in GRUP Topic Children of [DIAL:00107E34]);;;;
1080884;;[DIAL:00107E34];;;DialogueWinterholdCollegePostSceneQuest [QUST:00107E40];;
1080890;[DIAL:00107E33];;[INFO:00107E3A] ('Congratulations!' in GRUP Topic Children of [DIAL:00107E33]);;;;
